node_id,x_coord,y_coord
615,-109.7278125,34.325633
616,-109.7447705,34.3284606
617,-109.733845,34.3009667
618,-109.7338273,34.3034738
619,-109.7364881,34.3185988
620,-109.7141547,34.3196657
621,-109.7278889,34.3199112
622,-109.7366888,34.2726757
623,-109.7316463,34.2733349
624,-109.7024954,34.3446657
625,-109.7104436,34.3566356
626,-109.7653768,34.273828
627,-109.7642448,34.2756563
628,-109.7660767,34.2757029
629,-109.7677343,34.2757099
630,-109.7696018,34.2757344
631,-109.7640684,34.2762257
632,-109.761374,34.2761817
633,-109.7628017,34.2762202
634,-109.7790451,34.2771022
635,-109.7790287,34.2776094
636,-109.7666937,34.2779865
637,-109.7789464,34.2792175
638,-109.7612536,34.2795666
639,-109.7666247,34.2796646
640,-109.7694551,34.2797034
641,-109.7745712,34.2796284
642,-109.780031,34.2830092
643,-109.7798309,34.2867248
644,-109.7732309,34.2867808
645,-109.7597548,34.3399076
646,-109.75984,34.3399808
647,-109.7598474,34.3401481
648,-109.7596562,34.3424762
649,-109.8010599,34.2770063
650,-109.7996435,34.2770085
651,-109.8004334,34.2770121
652,-109.8009631,34.2776325
653,-109.7998447,34.2776357
654,-109.8004378,34.2776389
655,-109.7812892,34.2867247
656,-109.7812973,34.2878401
657,-109.7807166,34.2958699
658,-109.7828654,34.2958866
659,-109.7639921,34.3324435
660,-109.702922,34.2716165
661,-109.764938,34.2721255
662,-109.7680251,34.2721987
663,-109.7648096,34.2727472
664,-109.7655489,34.2728272
665,-109.7675574,34.2730447
666,-109.7654323,34.2735531
667,-109.7355752,34.351867
668,-109.7511132,34.2396096
669,-109.731084,34.2400174
670,-109.7332862,34.2400242
671,-109.7278701,34.2400452
672,-109.7298864,34.2400737
673,-109.7342511,34.240083
674,-109.729756,34.2409807
675,-109.7149734,34.2416821
676,-109.7310136,34.2427059
677,-109.7296757,34.2427078
678,-109.7278635,34.2427105
679,-109.7355281,34.2430953
680,-109.7310386,34.2435832
681,-109.7332465,34.2436255
682,-109.7354146,34.2436536
683,-109.7305391,34.2436677
684,-109.7355508,34.2441885
685,-109.7245819,34.2462437
686,-109.7660866,34.2571947
687,-109.7693715,34.2546106
688,-109.7660233,34.2565277
689,-109.7749839,34.261282
690,-109.7783105,34.2613314
691,-109.7803878,34.2613623
692,-109.7837746,34.2619334
693,-109.7714393,34.2629851
694,-109.7738433,34.2644034
695,-109.7836437,34.2686295
696,-109.7837015,34.2686543
697,-109.7837056,34.2714609
698,-109.7472305,34.2717988
699,-109.7674975,34.271979
700,-109.7680814,34.2720286
701,-109.7614709,34.2736394
702,-109.7653455,34.2741078
703,-109.7520443,34.2744491
704,-109.7680857,34.2747841
705,-109.747127,34.2760288
706,-109.7513025,34.2760855
707,-109.7524042,34.2761611
708,-109.7514128,34.2768627
709,-109.7593633,34.2770098
710,-109.7518119,34.2770487
711,-109.7484064,34.2772421
712,-109.7508432,34.2772956
713,-109.7551368,34.2780434
714,-109.7470688,34.2784071
715,-109.7508741,34.2785118
716,-109.7519066,34.2785619
717,-109.7599072,34.2788594
718,-109.7470434,34.2794474
719,-109.7601917,34.2795704
720,-109.7572463,34.2795977
721,-109.7544811,34.2804483
722,-109.7571883,34.2811128
723,-109.7760151,34.2816003
724,-109.777077,34.2818155
725,-109.7723007,34.282068
726,-109.7758547,34.2821818
727,-109.7773318,34.2821955
728,-109.7693524,34.2851242
729,-109.769152,34.2867154
730,-109.7668632,34.2597659
731,-109.7637336,34.2623103
732,-109.7749268,34.2765774
733,-109.7777509,34.2768866
734,-109.7631287,34.2509437
735,-109.8291473,34.2287726
736,-109.8289467,34.241334
737,-109.8424308,34.2289677
738,-109.8413426,34.2303028
739,-109.841331,34.2311694
740,-109.782868,34.2867245
741,-109.7828511,34.2882268
742,-109.7858054,34.254873
743,-109.7858912,34.2578618
744,-109.7804107,34.2585668
