node_id,x_coord,y_coord
1862,-111.938517,33.4277571
1863,-111.9386994,33.427654
1864,-111.9387551,33.4280176
1865,-111.9377862,33.428167
1866,-111.9388368,33.4254969
1867,-111.9389166,33.425875
1868,-111.938837,33.4257432
1869,-111.9383918,33.4259174
1870,-111.9388372,33.4259125
1871,-111.9424801,33.4254848
1872,-111.9424801,33.4265633
1873,-111.9433453,33.4265671
1874,-111.9430696,33.4265659
1875,-111.9430696,33.4263021
1876,-111.9433615,33.4263002
1877,-111.9428683,33.426565
1878,-111.9428663,33.4254836
1879,-111.9426895,33.4265642
1880,-111.9426813,33.4256811
1881,-111.9424801,33.4256811
1882,-111.9428667,33.4256794
1883,-111.9429985,33.4268483
1884,-111.9428991,33.4270233
1885,-111.9422938,33.4270249
1886,-111.9422923,33.4268484
1887,-111.9430484,33.4266964
1888,-111.9422911,33.4266973
1889,-111.94229,33.4265616
1890,-111.9407747,33.4259878
1891,-111.9412751,33.4259829
1892,-111.9406267,33.425492
1893,-111.9413419,33.429289
1894,-111.9409281,33.4292918
1895,-111.9409201,33.4285232
1896,-111.9411162,33.4292905
1897,-111.9411134,33.428521
1898,-111.940709,33.4285255
1899,-111.9407112,33.4286913
1900,-111.940324,33.4286871
1901,-111.9407194,33.4292932
1902,-111.9407132,33.4288384
1903,-111.9403218,33.428834
1904,-111.9406764,33.4298714
1905,-111.9406224,33.4301435
1906,-111.9405295,33.4304119
1907,-111.941141,33.430375
1908,-111.9410044,33.4304071
1909,-111.9412451,33.4307553
1910,-111.9419671,33.430723
1911,-111.942307,33.4304003
1912,-111.9404964,33.4311655
1913,-111.9322665,33.4312043
1914,-111.9284986,33.430286
1915,-111.9267707,33.4300648
1916,-111.9285176,33.4302139
1917,-111.9301511,33.4304878
1918,-111.9301153,33.4305799
1919,-111.9323036,33.4311205
1920,-111.9330023,33.431474
1921,-111.9336781,33.4317073
1922,-111.9337084,33.4316153
1923,-111.9345832,33.4319269
1924,-111.9208212,33.4220148
1925,-111.9207233,33.422015
1926,-111.9208172,33.4223463
1927,-111.9207206,33.4223461
1928,-111.9264632,33.4204419
1929,-111.9264864,33.4204054
1930,-111.9265088,33.4203708
1931,-111.9265209,33.4203512
1932,-111.926519,33.4202261
1933,-111.9264696,33.4189934
1934,-111.9287986,33.4212495
1935,-111.9287972,33.4212022
1936,-111.9288119,33.4203449
1937,-111.928813,33.4202727
1938,-111.9288116,33.4201788
1939,-111.9288549,33.4184369
1940,-111.9287233,33.417691
1941,-111.927966,33.41769
1942,-111.9291418,33.4167766
1943,-111.9279395,33.4167152
1944,-111.9264647,33.4169491
1945,-111.9264765,33.4179374
1946,-111.9280944,33.4184426
1947,-111.9280131,33.4185391
1948,-111.9287271,33.4184454
1949,-111.9238414,33.4251157
1950,-111.9235675,33.4263043
1951,-111.9246155,33.4253629
1952,-111.9259057,33.4254474
1953,-111.9257075,33.4253654
1954,-111.9245349,33.4253683
1955,-111.922694,33.4249206
1956,-111.9230609,33.4259595
1957,-111.9238558,33.4260239
1958,-111.9283624,33.4286857
1959,-111.9264714,33.4286925
1960,-111.9264582,33.4286822
1961,-111.9265104,33.4245973
1962,-111.9263807,33.424594
1963,-111.9262235,33.4245838
1964,-111.926132,33.4245799
1965,-111.9261301,33.4244197
1966,-111.9264696,33.4244205
1967,-111.9264663,33.4245982
1968,-111.9264897,33.4221498
1969,-111.9261162,33.422183
1970,-111.9264838,33.4218733
1971,-111.926496,33.4221396
1972,-111.926493,33.4218953
1973,-111.9283931,33.4221104
1974,-111.928463,33.4221152
1975,-111.9298185,33.4230743
1976,-111.9298233,33.4231193
1977,-111.9302487,33.4232665
1978,-111.9302966,33.4232774
1979,-111.9302747,33.4234263
1980,-111.9303328,33.4230373
1981,-111.9294139,33.4225371
1982,-111.9292572,33.4224324
1983,-111.9290898,33.4221703
1984,-111.9290627,33.4242318
1985,-111.9275138,33.4244324
1986,-111.9291316,33.4249256
1987,-111.9261044,33.4234305
1988,-111.9261044,33.4233397
1989,-111.9261082,33.4232518
1990,-111.9293051,33.4285424
1991,-111.9294061,33.4285266
1992,-111.9313424,33.4289078
1993,-111.9341052,33.42939
1994,-111.9347135,33.4297805
1995,-111.9265235,33.4289081
1996,-111.926548,33.4289902
1997,-111.9262793,33.4286892
1998,-111.9239886,33.429186
1999,-111.9245591,33.4290082
2000,-111.9247571,33.4294974
2001,-111.9256578,33.429513
2002,-111.925671,33.4290701
2003,-111.9254701,33.4295098
2004,-111.9254811,33.4290605
2005,-111.9252978,33.4295068
2006,-111.9253047,33.4290432
2007,-111.9251101,33.4295035
2008,-111.9251153,33.4290129
2009,-111.92493,33.4295004
2010,-111.9249351,33.4290005
2011,-111.9247598,33.4290025
2012,-111.9245637,33.4295534
2013,-111.9243768,33.4296074
2014,-111.9243802,33.4290442
2015,-111.9241824,33.4296411
2016,-111.9241905,33.4291091
2017,-111.9260626,33.4295583
2018,-111.9258238,33.4293933
2019,-111.9261011,33.4286943
2020,-111.923802,33.4286633
2021,-111.9276481,33.4300117
2022,-111.9291631,33.4289011
2023,-111.9291239,33.4286704
2024,-111.9291098,33.428605
2025,-111.9339931,33.4227755
2026,-111.9340414,33.4225276
2027,-111.9348836,33.4225135
2028,-111.9348428,33.4220906
2029,-111.9340405,33.4220691
2030,-111.9337215,33.4234914
2031,-111.9348678,33.424218
2032,-111.9348701,33.4233775
2033,-111.931934,33.4234858
2034,-111.9328144,33.4234822
2035,-111.9335807,33.4234867
2036,-111.933579,33.4235502
2037,-111.9335772,33.4236508
2038,-111.9322566,33.4234869
2039,-111.93226,33.4235647
2040,-111.9322632,33.4236549
2041,-111.9307384,33.4228728
2042,-111.9312107,33.4230283
2043,-111.9318189,33.4228008
2044,-111.9314678,33.4226309
2045,-111.9336641,33.4243063
2046,-111.9336629,33.4242428
2047,-111.9343194,33.4243961
2048,-111.9348795,33.4243967
2049,-111.9348797,33.4243343
2050,-111.934878,33.4242609
2051,-111.9348322,33.4252521
2052,-111.9336795,33.4248886
2053,-111.9321434,33.4239735
2054,-111.9320584,33.4242209
2055,-111.9348213,33.4256386
2056,-111.9335787,33.4251012
2057,-111.9319629,33.4241391
2058,-111.9351058,33.4253051
2059,-111.9350932,33.4243945
2060,-111.9349808,33.4243956
2061,-111.9350964,33.4243366
2062,-111.9350905,33.4242588
2063,-111.9349826,33.4242604
2064,-111.9350946,33.4233762
2065,-111.93499,33.4233768
2066,-111.9351141,33.4232087
2067,-111.9351145,33.4231488
2068,-111.9349741,33.4231487
2069,-111.9348673,33.4231501
2070,-111.9350675,33.4220702
2071,-111.9350644,33.4218586
2072,-111.9366642,33.4225993
2073,-111.9351021,33.4226083
2074,-111.9349706,33.4226097
2075,-111.9358976,33.4226037
2076,-111.9358959,33.4224048
2077,-111.9360598,33.4226028
2078,-111.93606,33.4221182
2079,-111.9366668,33.4224568
2080,-111.9362677,33.4219925
2081,-111.935476,33.4232079
2082,-111.9354743,33.4229532
2083,-111.935472,33.4226061
2084,-111.9354732,33.422904
2085,-111.9336926,33.4211517
2086,-111.9336926,33.4209607
2087,-111.9336632,33.4209607
2088,-111.933537,33.4211529
2089,-111.933537,33.4210905
2090,-111.9350697,33.4206608
2091,-111.9310929,33.4202882
2092,-111.9310969,33.4204223
2093,-111.930095,33.4202946
2094,-111.929733,33.420823
2095,-111.929733,33.4207787
2096,-111.9299073,33.4202985
2097,-111.929904,33.420504
2098,-111.933919,33.4220707
2099,-111.933929,33.4227774
2100,-111.9339916,33.4225281
2101,-111.9339255,33.422529
2102,-111.9354413,33.4189915
2103,-111.9355619,33.4194404
2104,-111.9397816,33.4173763
2105,-111.9396129,33.4173772
2106,-111.9381267,33.4173929
2107,-111.9367277,33.4173888
2108,-111.9367189,33.4162973
2109,-111.9365016,33.41625
2110,-111.9365056,33.4164129
2111,-111.93654,33.417387
2112,-111.936655,33.4174833
2113,-111.9366276,33.4162059
2114,-111.9397917,33.41771
2115,-111.9382262,33.4177103
2116,-111.938222,33.4176349
2117,-111.9382156,33.4174665
2118,-111.9382114,33.4173934
2119,-111.9393849,33.4160456
2120,-111.9366078,33.41481
2121,-111.9364706,33.4148089
2122,-111.9364892,33.4161354
2123,-111.9367016,33.4161332
2124,-111.9364998,33.4161353
2125,-111.9367188,33.41509
2126,-111.9367167,33.4149396
2127,-111.9367151,33.4148063
2128,-111.9397997,33.4184404
2129,-111.9398088,33.4189849
2130,-111.9398042,33.4191527
2131,-111.9394809,33.4191596
2132,-111.9387913,33.4191645
2133,-111.9381177,33.4191316
2134,-111.9380337,33.4190975
2135,-111.9394773,33.4189838
2136,-111.9380385,33.4190779
2137,-111.935056,33.4148208
2138,-111.9349563,33.4148208
2139,-111.9348578,33.414822
2140,-111.9327065,33.4148694
2141,-111.9307854,33.4148868
2142,-111.9332078,33.4152387
2143,-111.933159,33.4160868
2144,-111.9377593,33.4153565
2145,-111.937561,33.4152208
2146,-111.9376831,33.4152457
2147,-111.9367917,33.4176523
2148,-111.936792,33.4177302
2149,-111.9366575,33.4176535
2150,-111.9366555,33.41773
2151,-111.936586,33.4177189
2152,-111.9376565,33.4183491
2153,-111.9376437,33.4177184
2154,-111.937301,33.4187506
2155,-111.9374947,33.4183527
2156,-111.9377709,33.4190774
2157,-111.9373099,33.418723
2158,-111.9366262,33.4187238
2159,-111.9397988,33.4183555
2160,-111.938487,33.4177093
2161,-111.9390288,33.4180186
2162,-111.9384909,33.4178902
2163,-111.9362127,33.4175738
2164,-111.9362642,33.4177165
2165,-111.9362375,33.417549
2166,-111.9361228,33.4175312
2167,-111.9365217,33.4176393
2168,-111.9364358,33.4176395
2169,-111.9363534,33.4177212
2170,-111.9359011,33.4177159
2171,-111.9356394,33.4179389
2172,-111.9353245,33.4179398
2173,-111.935059,33.4176791
2174,-111.9293144,33.4297279
2175,-111.9291052,33.4297279
2176,-111.9288155,33.4290564
2177,-111.9284078,33.4290967
2178,-111.9275721,33.4291917
2179,-111.927404,33.4295623
2180,-111.9282737,33.4296921
2181,-111.9286814,33.4297414
2182,-111.9282288,33.429123
2183,-111.9288641,33.429739
2184,-111.9286207,33.4290756
2185,-111.9284682,33.4297156
2186,-111.9280478,33.4296592
2187,-111.9280143,33.4291546
2188,-111.9278011,33.4296232
2189,-111.9277797,33.4291769
2190,-111.9273924,33.4291865
2191,-111.9401922,33.4297297
2192,-111.9207144,33.4226879
2193,-111.9206185,33.4226834
2194,-111.9201089,33.4225245
2195,-111.9197602,33.4230573
2196,-111.9203675,33.4228787
2197,-111.9192785,33.4223222
2198,-111.9196784,33.4227048
2199,-111.9194893,33.4227036
2200,-111.9194884,33.4223388
2201,-111.9204769,33.4227956
2202,-111.9201116,33.4227044
2203,-111.9208089,33.4226924
2204,-111.9208867,33.4226924
2205,-111.9220159,33.4236438
2206,-111.9228981,33.4236505
2207,-111.92226,33.4230125
2208,-111.9226677,33.4236488
2209,-111.92123,33.4236454
2210,-111.9202805,33.4236472
2211,-111.9210173,33.4234566
2212,-111.9205027,33.4234599
2213,-111.9220696,33.422348
2214,-111.9217444,33.4226229
2215,-111.9226013,33.4226095
2216,-111.9222466,33.4223482
2217,-111.9228971,33.422726
2218,-111.9226005,33.4227215
2219,-111.9217417,33.4230573
2220,-111.9217428,33.4228737
2221,-111.9211231,33.4228701
2222,-111.9217439,33.422708
2223,-111.9210311,33.422801
2224,-111.9217397,33.4236443
2225,-111.9216091,33.4235227
2226,-111.9245933,33.4221454
2227,-111.9228965,33.422132
2228,-111.9208196,33.4221476
2229,-111.9207222,33.4221443
2230,-111.9192817,33.4221387
2231,-111.91783,33.4221252
2232,-111.9329671,33.4104489
2233,-111.9347103,33.4100923
2234,-111.9344649,33.4096352
2235,-111.9338902,33.4096095
2236,-111.9338376,33.4093122
2237,-111.9333124,33.4093163
2238,-111.9316574,33.4093291
2239,-111.9311446,33.4093331
2240,-111.9349308,33.4109161
2241,-111.9349226,33.4103317
2242,-111.9305887,33.4093957
2243,-111.9301724,33.4094491
2244,-111.9327286,33.4093209
2245,-111.9327306,33.4093843
2246,-111.9329313,33.4093845
2247,-111.9329293,33.4093193
2248,-111.9327317,33.4095048
2249,-111.9307631,33.4095233
2250,-111.9327333,33.4096892
2251,-111.9320299,33.4095114
2252,-111.9320319,33.4096892
2253,-111.9306702,33.4093953
2254,-111.9316272,33.4096892
2255,-111.9316186,33.4098655
2256,-111.9339442,33.410111
2257,-111.9339464,33.4101245
2258,-111.937255,33.4187508
2259,-111.9372535,33.4182578
2260,-111.9317725,33.4210905
2261,-111.9316506,33.4209844
2262,-111.9316506,33.4209224
2263,-111.9317661,33.4208201
2264,-111.9317292,33.4215199
2265,-111.9317246,33.4212406
2266,-111.9307512,33.421181
2267,-111.9306554,33.4211567
2268,-111.9304735,33.4202933
2269,-111.9304755,33.4204327
2270,-111.9323271,33.4214771
2271,-111.9322531,33.4212367
2272,-111.9317112,33.4209585
2273,-111.9322498,33.4209571
2274,-111.9316994,33.4207167
2275,-111.9322532,33.4207185
2276,-111.9326225,33.4215207
2277,-111.9324743,33.4215204
2278,-111.9325392,33.4210626
2279,-111.9324969,33.4208065
2280,-111.9327251,33.4205395
2281,-111.9325745,33.4205394
2282,-111.9322554,33.4212877
2283,-111.9318528,33.4212396
2284,-111.9318552,33.421291
2285,-111.932253,33.4210259
2286,-111.9318205,33.4209582
2287,-111.931821,33.4210288
2288,-111.932274,33.4218823
2289,-111.9322727,33.4218379
2290,-111.9322714,33.4217815
2291,-111.9317267,33.4213704
2292,-111.9316865,33.4213707
2293,-111.9317795,33.4213707
2294,-111.9386444,33.4243671
2295,-111.9384895,33.4247263
2296,-111.9383828,33.4247327
2297,-111.9382309,33.424361
2298,-111.9389558,33.4244982
2299,-111.9385519,33.4245816
2300,-111.9388677,33.4245811
2301,-111.9383217,33.4245832
2302,-111.9391944,33.4250354
2303,-111.9391935,33.424945
2304,-111.9388736,33.4249449
2305,-111.9381309,33.4242614
2306,-111.9381282,33.4241923
2307,-111.9386833,33.4243781
2308,-111.9387252,33.4242576
2309,-111.9381982,33.42437
2310,-111.9392877,33.4254971
2311,-111.9390426,33.4254967
2312,-111.9285714,33.4248545
2313,-111.9285728,33.4249716
2314,-111.928656,33.4249718
2315,-111.9286547,33.4248525
2316,-111.9305025,33.419468
2317,-111.9301128,33.419364
2318,-111.930412,33.4193603
2319,-111.9302857,33.4190784
2320,-111.930095,33.4188513
2321,-111.9310992,33.4192107
2322,-111.9309679,33.41912
2323,-111.9308086,33.4191222
2324,-111.9310931,33.4189442
2325,-111.9310054,33.4189453
2326,-111.9308539,33.41912
2327,-111.9310972,33.4191222
2328,-111.9310873,33.4186946
2329,-111.9310022,33.4188716
2330,-111.9308091,33.4189711
2331,-111.9338274,33.4182431
2332,-111.9350638,33.4182319
2333,-111.9413651,33.4309293
2334,-111.9412926,33.4310077
2335,-111.9420834,33.4305686
2336,-111.9419465,33.4304933
2337,-111.9419725,33.4304305
2338,-111.9317034,33.4245841
2339,-111.9319423,33.4243892
2340,-111.9319523,33.4245972
2341,-111.9316854,33.4244232
2342,-111.9309993,33.4238923
2343,-111.9311016,33.4240225
2344,-111.9309012,33.4240208
2345,-111.9301064,33.4246233
2346,-111.9303223,33.42461
2347,-111.9301188,33.424421
2348,-111.9303174,33.4244355
2349,-111.9304752,33.4234164
2350,-111.9323321,33.4241886
2351,-111.9323587,33.4241524
2352,-111.9324067,33.4239684
2353,-111.9349897,33.423492
2354,-111.9348698,33.4234932
2355,-111.934614,33.4234169
2356,-111.9349907,33.423297
2357,-111.9348681,33.4232964
2358,-111.934716,33.4232953
2359,-111.9266836,33.4202252
2360,-111.9280217,33.4201333
2361,-111.9278714,33.4202692
2362,-111.9280217,33.4202698
2363,-111.9278735,33.4203231
2364,-111.9224074,33.4302502
2365,-111.9218148,33.4305552
2366,-111.9264394,33.4298412
2367,-111.9264885,33.4290249
2368,-111.92614,33.4298405
2369,-111.927591,33.4295926
2370,-111.9272089,33.4295623
2371,-111.9271928,33.4291848
2372,-111.9270093,33.4295623
2373,-111.9269967,33.4291789
2374,-111.9350441,33.4160604
2375,-111.9349516,33.4160604
2376,-111.9348477,33.4160617
2377,-111.9333791,33.4160648
2378,-111.93338,33.4161208
2379,-111.933383,33.4162263
2380,-111.9357685,33.4160552
2381,-111.9357619,33.4151268
2382,-111.9364847,33.4158119
2383,-111.9357668,33.4158165
2384,-111.9357656,33.4156541
2385,-111.9353639,33.4156578
2386,-111.9364781,33.4153468
2387,-111.9357631,33.4152979
2388,-111.9353672,33.4160574
2389,-111.9364807,33.4155289
2390,-111.9357647,33.415532
2391,-111.9362681,33.4150983
2392,-111.9357621,33.4151542
2393,-111.9352946,33.4151698
2394,-111.9353601,33.4154089
2395,-111.9350285,33.4154096
2396,-111.9351876,33.415678
2397,-111.9350294,33.4156773
2398,-111.9349497,33.4156773
2399,-111.9348928,33.4156773
2400,-111.934848,33.4159042
2401,-111.9348551,33.4150911
2402,-111.9348483,33.416046
2403,-111.934891,33.4159044
2404,-111.9348908,33.4150849
2405,-111.9348568,33.4149241
2406,-111.9347992,33.4156791
2407,-111.9363014,33.4162363
2408,-111.9366159,33.4154174
2409,-111.9364791,33.4154181
2410,-111.9364341,33.4154189
2411,-111.9362304,33.4161066
2412,-111.9360279,33.4160639
2413,-111.930613,33.4148802
2414,-111.9305202,33.4148732
2415,-111.926476,33.414922
2416,-111.9264762,33.4149183
2417,-111.9291485,33.4148943
2418,-111.9300921,33.4158627
2419,-111.9300131,33.4159306
2420,-111.9293594,33.4165559
2421,-111.92647,33.4167212
2422,-111.9305161,33.415226
2423,-111.9302756,33.4152274
2424,-111.9287558,33.4167217
2425,-111.9287501,33.4165217
2426,-111.9271638,33.416608
2427,-111.9287351,33.4155349
2428,-111.9291429,33.4155359
2429,-111.9286696,33.415947
2430,-111.9291421,33.415368
2431,-111.9289462,33.4153657
2432,-111.9277693,33.4156657
2433,-111.9277661,33.4154361
2434,-111.927077,33.4154335
2435,-111.928259,33.4154388
2436,-111.9279502,33.4157417
2437,-111.9269071,33.4154367
2438,-111.9267394,33.4154345
2439,-111.9268642,33.4156797
2440,-111.926453,33.4150552
2441,-111.9392919,33.4319389
2442,-111.9393058,33.4316761
2443,-111.9378018,33.4318022
2444,-111.9377401,33.431342
2445,-111.937984,33.4318684
2446,-111.9379807,33.4317981
2447,-111.9357161,33.4318336
2448,-111.9390385,33.4314791
2449,-111.9387591,33.4317396
2450,-111.939064,33.4308704
2451,-111.9389111,33.4307046
2452,-111.939787,33.4297616
2453,-111.9398724,33.4311569
2454,-111.939302,33.4307653
2455,-111.9350202,33.4303782
2456,-111.9339413,33.4297066
2457,-111.9294144,33.4288652
2458,-111.9294525,33.4285675
2459,-111.9293075,33.428878
2460,-111.9367661,33.4312147
2461,-111.9363014,33.4312001
2462,-111.9393028,33.4317329
2463,-111.9396731,33.4317205
2464,-111.9396558,33.431647
2465,-111.9395626,33.4317133
2466,-111.9395459,33.4316562
2467,-111.9394676,33.431717
2468,-111.9394482,33.4316643
2469,-111.935119,33.4253808
2470,-111.9367643,33.4254077
2471,-111.9367764,33.4256092
2472,-111.9362367,33.4259473
2473,-111.9361726,33.4261334
2474,-111.9356743,33.4259141
2475,-111.9365005,33.4258776
2476,-111.9364791,33.4257839
2477,-111.9364515,33.4256697
2478,-111.9366718,33.4253943
2479,-111.9365891,33.4253863
2480,-111.9379533,33.4253978
2481,-111.9382794,33.4253931
2482,-111.9384455,33.4253931
2483,-111.9386,33.4253917
2484,-111.9398423,33.4253838
2485,-111.9385608,33.4252914
2486,-111.9384431,33.4252914
2487,-111.9383208,33.4252914
2488,-111.9380579,33.4230838
2489,-111.9381582,33.4230826
2490,-111.9398501,33.4230776
2491,-111.9398537,33.4231887
2492,-111.9398236,33.4220839
2493,-111.9382551,33.422053
2494,-111.9380606,33.4220502
2495,-111.9380608,33.4232998
2496,-111.9380587,33.4231924
2497,-111.9398225,33.4218198
2498,-111.9386929,33.4231902
2499,-111.9381423,33.4237845
2500,-111.9391361,33.4232957
2501,-111.9391361,33.4236338
2502,-111.9390689,33.4237238
2503,-111.9386921,33.4237223
2504,-111.9391855,33.4238278
2505,-111.9392896,33.4239104
2506,-111.9392906,33.4242579
2507,-111.9392436,33.4242586
2508,-111.9390471,33.4242684
2509,-111.9390205,33.4244463
2510,-111.9398678,33.4244601
2511,-111.939833,33.4243454
2512,-111.9398322,33.4242867
2513,-111.9398734,33.4239077
2514,-111.9398556,33.4233035
2515,-111.9386927,33.4232947
2516,-111.9382162,33.4232986
2517,-111.9366641,33.4233211
2518,-111.9351035,33.4233455
2519,-111.9381297,33.4242296
2520,-111.9367736,33.4242379
2521,-111.9366669,33.4242409
2522,-111.9365618,33.4242407
2523,-111.9362329,33.4242431
2524,-111.9355066,33.4242477
2525,-111.9350904,33.4242484
2526,-111.9367649,33.4233224
2527,-111.9367632,33.4232049
2528,-111.9367615,33.4230871
2529,-111.9367514,33.422061
2530,-111.9362677,33.4220558
2531,-111.9365681,33.4220559
2532,-111.9365572,33.4224578
2533,-111.9365584,33.4225999
2534,-111.9365585,33.4230876
2535,-111.9365584,33.4232063
2536,-111.9365573,33.4233232
2537,-111.936562,33.4237844
2538,-111.9366654,33.4230893
2539,-111.9354756,33.4230993
2540,-111.9351134,33.4230992
2541,-111.935094,33.4244519
2542,-111.936562,33.4244584
2543,-111.9365894,33.4244819
2544,-111.9365605,33.4243597
2545,-111.9367572,33.424359
2546,-111.9367444,33.4244652
2547,-111.9366683,33.4244745
2548,-111.9378714,33.4245979
2549,-111.9398427,33.4254931
2550,-111.9394166,33.4256011
2551,-111.9388374,33.4256084
2552,-111.9381622,33.4256128
2553,-111.9398431,33.4256101
2554,-111.9398806,33.426469
2555,-111.9398405,33.427384
2556,-111.9381441,33.421823
2557,-111.9380591,33.4218402
2558,-111.9367585,33.421851
2559,-111.936661,33.4218453
2560,-111.938242,33.4218221
2561,-111.9288842,33.4196669
2562,-111.928969,33.4196653
2563,-111.9299919,33.4199813
2564,-111.9291069,33.4196653
2565,-111.9291074,33.4199422
2566,-111.928992,33.4199627
2567,-111.9289025,33.4199815
2568,-111.9283365,33.4261631
2569,-111.9283343,33.4260728
2570,-111.9291541,33.4260691
2571,-111.9395919,33.4158494
2572,-111.9397822,33.4148827
2573,-111.93976,33.4148499
2574,-111.9396769,33.4148329
2575,-111.9397919,33.4151295
2576,-111.9392352,33.4150477
2577,-111.939506,33.4151723
2578,-111.9394474,33.4152896
2579,-111.9393348,33.4151032
2580,-111.9392528,33.4151772
2581,-111.9392543,33.4151027
2582,-111.9392528,33.415215
2583,-111.9300658,33.4175182
2584,-111.930754,33.4213901
2585,-111.930195,33.4213918
2586,-111.9158959,33.4117645
2587,-111.915743,33.4124064
2588,-111.9167502,33.412696
2589,-111.9171476,33.4128404
2590,-111.9174715,33.4128208
2591,-111.9171506,33.4129394
2592,-111.9164935,33.412656
2593,-111.9160027,33.4126312
2594,-111.9158128,33.412016
2595,-111.916353,33.4117556
2596,-111.916271,33.4118176
2597,-111.9161702,33.4118032
2598,-111.9161405,33.411768
2599,-111.9161858,33.4116578
2600,-111.9162366,33.4116428
2601,-111.916249,33.4116106
2602,-111.9163241,33.4118072
2603,-111.9159382,33.4117824
2604,-111.9160231,33.4117426
2605,-111.9160904,33.4116118
2606,-111.9167574,33.4125361
2607,-111.9168258,33.4125361
2608,-111.9161779,33.4125937
2609,-111.9161818,33.4125771
2610,-111.9158725,33.4122189
2611,-111.9158986,33.41222
2612,-111.9089482,33.4294738
2613,-111.9089723,33.4303545
2614,-111.9316983,33.4205349
2615,-111.9319459,33.4202834
2616,-111.9317638,33.4205346
2617,-111.9319474,33.4203796
2618,-111.9122342,33.4194998
2619,-111.9122231,33.4183756
2620,-111.9123145,33.4183752
2621,-111.9123254,33.4170689
2622,-111.9123285,33.4157897
2623,-111.9134038,33.417047
2624,-111.9134084,33.4183716
2625,-111.9134072,33.4180181
2626,-111.9146954,33.4180159
2627,-111.9177392,33.4180243
2628,-111.9146996,33.4187342
2629,-111.9177265,33.4187385
2630,-111.9177227,33.4188596
2631,-111.9160709,33.4193332
2632,-111.915848,33.4193497
2633,-111.9146972,33.4188502
2634,-111.9214318,33.4220136
2635,-111.9228964,33.4220263
2636,-111.9240913,33.4220281
2637,-111.9147544,33.4156038
2638,-111.9136595,33.4154151
2639,-111.9177087,33.4156761
2640,-111.9186844,33.4149808
2641,-111.9186833,33.4148581
2642,-111.91068,33.4154037
2643,-111.9103279,33.4148639
2644,-111.9091141,33.4151788
2645,-111.9095739,33.4148443
2646,-111.9109141,33.4148697
2647,-111.910075,33.4145324
2648,-111.9094262,33.4140559
2649,-111.9100739,33.4140608
2650,-111.9095566,33.4145391
2651,-111.9093391,33.4140577
2652,-111.9095656,33.4140569
2653,-111.9100765,33.4146835
2654,-111.9091161,33.4140521
2655,-111.9103234,33.4150144
2656,-111.9099314,33.414985
2657,-111.90993,33.4148536
2658,-111.9109119,33.4149987
2659,-111.9125698,33.4152512
2660,-111.9130755,33.415615
2661,-111.9130755,33.415248
2662,-111.9128788,33.4152493
2663,-111.9145734,33.415605
2664,-111.9149531,33.4156405
2665,-111.9163463,33.415003
2666,-111.9163433,33.4151896
2667,-111.9149521,33.4152095
2668,-111.915681,33.415189
2669,-111.9156787,33.4150006
2670,-111.9163404,33.4155808
2671,-111.9147542,33.4156411
2672,-111.9163531,33.414863
2673,-111.915678,33.4148505
2674,-111.9147566,33.4152076
2675,-111.9166652,33.4152888
2676,-111.9174102,33.4152863
2677,-111.9163426,33.4152873
2678,-111.9171156,33.4152873
2679,-111.9169198,33.4156205
2680,-111.9169154,33.4152879
2681,-111.9167132,33.4152886
2682,-111.9177006,33.4152855
2683,-111.9240933,33.4209345
2684,-111.9240927,33.4211221
2685,-111.9240922,33.4212927
2686,-111.9240917,33.4214474
2687,-111.9188016,33.4218101
2688,-111.9188016,33.4215752
2689,-111.9181768,33.4212719
2690,-111.917885,33.4212686
2691,-111.9177046,33.4212686
2692,-111.9188028,33.4220181
2693,-111.90917,33.4207559
2694,-111.9096054,33.4207513
2695,-111.910374,33.4195177
2696,-111.9103728,33.4196796
2697,-111.9103692,33.4200821
2698,-111.9099697,33.4207498
2699,-111.9099704,33.4200812
2700,-111.9120722,33.4195014
2701,-111.912071,33.4193561
2702,-111.9097079,33.4185212
2703,-111.9120703,33.4192692
2704,-111.909661,33.4192821
2705,-111.9105172,33.4195163
2706,-111.9105172,33.4193687
2707,-111.910516,33.4192729
2708,-111.9105068,33.4185199
2709,-111.9090926,33.4185288
2710,-111.9093188,33.4185202
2711,-111.910385,33.4175485
2712,-111.910375,33.4183313
2713,-111.9098534,33.4183313
2714,-111.9097966,33.4174829
2715,-111.910385,33.4174822
2716,-111.9112327,33.4171536
2717,-111.9112326,33.4170733
2718,-111.911236,33.4169945
2719,-111.9097531,33.4173796
2720,-111.9104865,33.4173844
2721,-111.9104895,33.4165865
2722,-111.9097576,33.4169497
2723,-111.9104857,33.417468
2724,-111.9097521,33.4174829
2725,-111.9091101,33.416948
2726,-111.9152085,33.422009
2727,-111.9152311,33.421752
2728,-111.9154604,33.4207783
2729,-111.9153185,33.4217557
2730,-111.915243,33.4207773
2731,-111.9147955,33.4220074
2732,-111.9157608,33.4207709
2733,-111.9148297,33.4207734
2734,-111.9143229,33.4220056
2735,-111.9143482,33.4217341
2736,-111.9142538,33.4216822
2737,-111.9141305,33.4207903
2738,-111.9128085,33.4216879
2739,-111.913964,33.4197548
2740,-111.914298,33.4203459
2741,-111.9134768,33.4213328
2742,-111.9124365,33.4214901
2743,-111.912733,33.4216854
2744,-111.9115543,33.4216815
2745,-111.9113533,33.4208465
2746,-111.9113533,33.4209899
2747,-111.9109921,33.4208458
2748,-111.9121309,33.4197674
